Date,Lag06,Lag05,Lag04,Lag03,Lag02,Lag01,Close
2019-02-12,0.29520625556151175,0.308880326583332,0.3023897547358857,0.2751477772937884,0.2770980192122843,0.2791445372153764,0.316372950091279
2019-02-13,0.308880326583332,0.3023897547358857,0.2751477772937884,0.2770980192122843,0.2791445372153764,0.316372950091279,0.32521916427539005
2019-02-14,0.3023897547358857,0.2751477772937884,0.2770980192122843,0.2791445372153764,0.316372950091279,0.32521916427539005,0.3174387527370358
2019-02-15,0.2751477772937884,0.2770980192122843,0.2791445372153764,0.316372950091279,0.32521916427539005,0.3174387527370358,0.3492744035305035
2019-02-19,0.2770980192122843,0.2791445372153764,0.316372950091279,0.32521916427539005,0.3174387527370358,0.3492744035305035,0.35370804874621903
2019-02-20,0.2791445372153764,0.316372950091279,0.32521916427539005,0.3174387527370358,0.3492744035305035,0.35370804874621903,0.35897305093390164
2019-02-21,0.316372950091279,0.32521916427539005,0.3174387527370358,0.3492744035305035,0.35370804874621903,0.35897305093390164,0.34850679647798993
2019-02-22,0.32521916427539005,0.3174387527370358,0.3492744035305035,0.35370804874621903,0.35897305093390164,0.34850679647798993,0.3674674671123066
2019-02-25,0.3174387527370358,0.3492744035305035,0.35370804874621903,0.35897305093390164,0.34850679647798993,0.3674674671123066,0.37113402538719936
2019-02-26,0.3492744035305035,0.35370804874621903,0.35897305093390164,0.34850679647798993,0.3674674671123066,0.37113402538719936,0.3687783830505346
2019-02-27,0.35370804874621903,0.35897305093390164,0.34850679647798993,0.3674674671123066,0.37113402538719936,0.3687783830505346,0.36715834277873394
2019-02-28,0.35897305093390164,0.34850679647798993,0.3674674671123066,0.37113402538719936,0.3687783830505346,0.36715834277873394,0.3587492739445959
2019-03-01,0.34850679647798993,0.3674674671123066,0.37113402538719936,0.3687783830505346,0.36715834277873394,0.3587492739445959,0.37921263251879683
2019-03-04,0.3674674671123066,0.37113402538719936,0.3687783830505346,0.36715834277873394,0.3587492739445959,0.37921263251879683,0.3676168254976749
2019-03-05,0.37113402538719936,0.3687783830505346,0.36715834277873394,0.3587492739445959,0.37921263251879683,0.3676168254976749,0.3642487218060682
2019-03-06,0.3687783830505346,0.36715834277873394,0.3587492739445959,0.37921263251879683,0.3676168254976749,0.3642487218060682,0.344851165877624
2019-03-07,0.36715834277873394,0.3587492739445959,0.37921263251879683,0.3676168254976749,0.3642487218060682,0.344851165877624,0.3208492700449305
2019-03-08,0.3587492739445959,0.37921263251879683,0.3676168254976749,0.3642487218060682,0.344851165877624,0.3208492700449305,0.3146038114899555
2019-03-11,0.37921263251879683,0.3676168254976749,0.3642487218060682,0.344851165877624,0.3208492700449305,0.3146038114899555,0.35748103167850126
2019-03-12,0.3676168254976749,0.3642487218060682,0.344851165877624,0.3208492700449305,0.3146038114899555,0.35748103167850126,0.36624189851834543
2019-03-13,0.3642487218060682,0.344851165877624,0.3208492700449305,0.3146038114899555,0.35748103167850126,0.36624189851834543,0.3869183653973682
2019-03-14,0.344851165877624,0.3208492700449305,0.3146038114899555,0.35748103167850126,0.36624189851834543,0.3869183653973682,0.3843178687582751
2019-03-15,0.3208492700449305,0.3146038114899555,0.35748103167850126,0.36624189851834543,0.3869183653973682,0.3843178687582751,0.3992391057988703
2019-03-18,0.3146038114899555,0.35748103167850126,0.36624189851834543,0.3869183653973682,0.3843178687582751,0.3992391057988703,0.4103873599071833
2019-03-19,0.35748103167850126,0.36624189851834543,0.3869183653973682,0.3843178687582751,0.3992391057988703,0.4103873599071833,0.4099931482851892
2019-03-20,0.36624189851834543,0.3869183653973682,0.3843178687582751,0.3992391057988703,0.4103873599071833,0.4099931482851892,0.4011042604289447
2019-03-21,0.3869183653973682,0.3843178687582751,0.3992391057988703,0.4103873599071833,0.4099931482851892,0.4011042604289447,0.43377100813853403
2019-03-22,0.3843178687582751,0.3992391057988703,0.4103873599071833,0.4099931482851892,0.4011042604289447,0.43377100813853403,0.37603656195049445
2019-03-25,0.3992391057988703,0.4103873599071833,0.4099931482851892,0.4011042604289447,0.43377100813853403,0.37603656195049445,0.3735320813401522
2019-03-26,0.4103873599071833,0.4099931482851892,0.4011042604289447,0.43377100813853403,0.37603656195049445,0.3735320813401522,0.39495455891267767
2019-03-27,0.4099931482851892,0.4011042604289447,0.43377100813853403,0.37603656195049445,0.3735320813401522,0.39495455891267767,0.3810033685449343
2019-03-28,0.4011042604289447,0.43377100813853403,0.37603656195049445,0.3735320813401522,0.39495455891267767,0.3810033685449343,0.3917358136064393
2019-03-29,0.43377100813853403,0.37603656195049445,0.3735320813401522,0.39495455891267767,0.3810033685449343,0.3917358136064393,0.41194339020368503
2019-04-01,0.37603656195049445,0.3735320813401522,0.39495455891267767,0.3810033685449343,0.3917358136064393,0.41194339020368503,0.4468911005243537
2019-04-02,0.3735320813401522,0.39495455891267767,0.3810033685449343,0.3917358136064393,0.41194339020368503,0.4468911005243537,0.4469444428809711
2019-04-03,0.39495455891267767,0.3810033685449343,0.3917358136064393,0.41194339020368503,0.4468911005243537,0.4469444428809711,0.4535096933882003
2019-04-04,0.3810033685449343,0.3917358136064393,0.41194339020368503,0.4468911005243537,0.4469444428809711,0.4535096933882003,0.4598938416440596
2019-04-05,0.3917358136064393,0.41194339020368503,0.4468911005243537,0.4469444428809711,0.4535096933882003,0.4598938416440596,0.4741224103477696
2019-04-08,0.41194339020368503,0.4468911005243537,0.4469444428809711,0.4535096933882003,0.4598938416440596,0.4741224103477696,0.47735182433849194
2019-04-09,0.4468911005243537,0.4469444428809711,0.4535096933882003,0.4598938416440596,0.4741224103477696,0.47735182433849194,0.45862559831216254
2019-04-10,0.4469444428809711,0.4535096933882003,0.4598938416440596,0.4741224103477696,0.47735182433849194,0.45862559831216254,0.46929429345421453
2019-04-11,0.4535096933882003,0.4598938416440596,0.4741224103477696,0.47735182433849194,0.45862559831216254,0.46929429345421453,0.4694116457861308
2019-04-12,0.4598938416440596,0.4741224103477696,0.47735182433849194,0.45862559831216254,0.46929429345421453,0.4694116457861308,0.48975765202841554
2019-04-15,0.4741224103477696,0.47735182433849194,0.45862559831216254,0.46929429345421453,0.4694116457861308,0.48975765202841554,0.4878074101099196
2019-04-16,0.47735182433849194,0.45862559831216254,0.46929429345421453,0.4694116457861308,0.48975765202841554,0.4878074101099196,0.48938477777538936
2019-04-17,0.45862559831216254,0.46929429345421453,0.4694116457861308,0.48975765202841554,0.4878074101099196,0.48938477777538936,0.4823397071802513
2019-04-18,0.46929429345421453,0.4694116457861308,0.48975765202841554,0.4878074101099196,0.48938477777538936,0.4823397071802513,0.4872211664304238
2019-04-22,0.4694116457861308,0.48975765202841554,0.4878074101099196,0.48938477777538936,0.4823397071802513,0.4872211664304238,0.49035456439239533
2019-04-23,0.48975765202841554,0.4878074101099196,0.48938477777538936,0.4823397071802513,0.4872211664304238,0.49035456439239533,0.5177563088484995
2019-04-24,0.4878074101099196,0.48938477777538936,0.4823397071802513,0.4872211664304238,0.49035456439239533,0.5177563088484995,0.5109032703108632
2019-04-25,0.48938477777538936,0.4823397071802513,0.4872211664304238,0.49035456439239533,0.5177563088484995,0.5109032703108632,0.5097521203208395
2019-04-26,0.4823397071802513,0.4872211664304238,0.49035456439239533,0.5177563088484995,0.5109032703108632,0.5097521203208395,0.5243642330278621
2019-04-29,0.4872211664304238,0.49035456439239533,0.5177563088484995,0.5109032703108632,0.5097521203208395,0.5243642330278621,0.5277216669691822
2019-04-30,0.49035456439239533,0.5177563088484995,0.5109032703108632,0.5097521203208395,0.5243642330278621,0.5277216669691822,0.5307059666016308
2019-05-01,0.5177563088484995,0.5109032703108632,0.5097521203208395,0.5243642330278621,0.5277216669691822,0.5307059666016308,0.5071516236817464
2019-05-02,0.5109032703108632,0.5097521203208395,0.5243642330278621,0.5277216669691822,0.5307059666016308,0.5071516236817464,0.5005330318837024
2019-05-03,0.5097521203208395,0.5243642330278621,0.5277216669691822,0.5307059666016308,0.5071516236817464,0.5005330318837024,0.5305032669254477
2019-05-06,0.5243642330278621,0.5277216669691822,0.5307059666016308,0.5071516236817464,0.5005330318837024,0.5305032669254477,0.516466729213437
2019-05-07,0.5277216669691822,0.5307059666016308,0.5071516236817464,0.5005330318837024,0.5305032669254477,0.516466729213437,0.464860648238499
2019-05-08,0.5307059666016308,0.5071516236817464,0.5005330318837024,0.5305032669254477,0.516466729213437,0.464860648238499,0.4599258466317091
2019-05-09,0.5071516236817464,0.5005330318837024,0.5305032669254477,0.516466729213437,0.464860648238499,0.4599258466317091,0.4506534158379545
2019-05-10,0.5005330318837024,0.5305032669254477,0.516466729213437,0.464860648238499,0.4599258466317091,0.4506534158379545,0.4620361145542547
2019-05-13,0.5305032669254477,0.516466729213437,0.464860648238499,0.4599258466317091,0.4506534158379545,0.4620361145542547,0.38793108574235347
2019-05-14,0.516466729213437,0.464860648238499,0.4599258466317091,0.4506534158379545,0.4620361145542547,0.38793108574235347,0.41195405888816905
2019-05-15,0.464860648238499,0.4599258466317091,0.4506534158379545,0.4620361145542547,0.38793108574235347,0.41195405888816905,0.4295931448997737
2019-05-16,0.4599258466317091,0.4506534158379545,0.4620361145542547,0.38793108574235347,0.41195405888816905,0.4295931448997737,0.4566220140370492
2019-05-17,0.4506534158379545,0.4620361145542547,0.38793108574235347,0.41195405888816905,0.4295931448997737,0.4566220140370492,0.4387271460484894
2019-05-20,0.4620361145542547,0.38793108574235347,0.41195405888816905,0.4295931448997737,0.4566220140370492,0.4387271460484894,0.4181571027610535
2019-05-21,0.38793108574235347,0.41195405888816905,0.4295931448997737,0.4566220140370492,0.4387271460484894,0.4181571027610535,0.443875055960101
2019-05-22,0.41195405888816905,0.4295931448997737,0.4566220140370492,0.4387271460484894,0.4181571027610535,0.443875055960101,0.4352526198310983
2019-05-23,0.4295931448997737,0.4566220140370492,0.4387271460484894,0.4181571027610535,0.443875055960101,0.4352526198310983,0.3989833238219151
2019-05-24,0.4566220140370492,0.4387271460484894,0.4181571027610535,0.443875055960101,0.4352526198310983,0.3989833238219151,0.40305476346908853
2019-05-28,0.4387271460484894,0.4181571027610535,0.443875055960101,0.4352526198310983,0.3989833238219151,0.40305476346908853,0.377827037920786
2019-05-29,0.4181571027610535,0.443875055960101,0.4352526198310983,0.3989833238219151,0.40305476346908853,0.377827037920786,0.3571825760294126
2019-05-30,0.443875055960101,0.4352526198310983,0.3989833238219151,0.40305476346908853,0.377827037920786,0.3571825760294126,0.36340695620546254
2019-05-31,0.4352526198310983,0.3989833238219151,0.40305476346908853,0.377827037920786,0.3571825760294126,0.36340695620546254,0.3241853676830852
2019-06-03,0.3989833238219151,0.40305476346908853,0.377827037920786,0.3571825760294126,0.36340695620546254,0.3241853676830852,0.3160744944421904
2019-06-04,0.40305476346908853,0.377827037920786,0.3571825760294126,0.36340695620546254,0.3241853676830852,0.3160744944421904,0.3787650796059878
2019-06-05,0.377827037920786,0.3571825760294126,0.36340695620546254,0.3241853676830852,0.3160744944421904,0.3787650796059878,0.4031505183761914
2019-06-06,0.3571825760294126,0.36340695620546254,0.3241853676830852,0.3160744944421904,0.3787650796059878,0.4031505183761914,0.42163163004424714
2019-06-07,0.36340695620546254,0.3241853676830852,0.3160744944421904,0.3787650796059878,0.4031505183761914,0.42163163004424714,0.4534459434687468
2019-06-10,0.3241853676830852,0.3160744944421904,0.3787650796059878,0.4031505183761914,0.42163163004424714,0.4534459434687468,0.4677169257887448
2019-06-11,0.3160744944421904,0.3787650796059878,0.4031505183761914,0.42163163004424714,0.4534459434687468,0.4677169257887448,0.4666404555243065
2019-06-12,0.3787650796059878,0.4031505183761914,0.42163163004424714,0.4534459434687468,0.4677169257887448,0.4666404555243065,0.460373660666166
2019-06-13,0.4031505183761914,0.42163163004424714,0.4534459434687468,0.4677169257887448,0.4666404555243065,0.460373660666166,0.4729499240545804
2019-06-14,0.42163163004424714,0.4534459434687468,0.4677169257887448,0.4666404555243065,0.460373660666166,0.4729499240545804,0.46798337645018395
2019-06-17,0.4534459434687468,0.4677169257887448,0.4666404555243065,0.460373660666166,0.4729499240545804,0.46798337645018395,0.4708503237507163
2019-06-18,0.4677169257887448,0.4666404555243065,0.460373660666166,0.4729499240545804,0.46798337645018395,0.4708503237507163,0.5007781451761736
2019-06-19,0.4666404555243065,0.460373660666166,0.4729499240545804,0.46798337645018395,0.4708503237507163,0.5007781451761736,0.5100612446544122
2019-06-20,0.460373660666166,0.4729499240545804,0.46798337645018395,0.4708503237507163,0.5007781451761736,0.5100612446544122,0.5396052630865139
2019-06-21,0.4729499240545804,0.46798337645018395,0.4708503237507163,0.5007781451761736,0.5100612446544122,0.5396052630865139,0.5356405081525754
2019-06-24,0.46798337645018395,0.4708503237507163,0.5007781451761736,0.5100612446544122,0.5396052630865139,0.5356405081525754,0.5301944026477204
2019-06-25,0.4708503237507163,0.5007781451761736,0.5100612446544122,0.5396052630865139,0.5356405081525754,0.5301944026477204,0.5003836734983341
2019-06-26,0.5007781451761736,0.5100612446544122,0.5396052630865139,0.5356405081525754,0.5301944026477204,0.5003836734983341,0.4965469395807958
2019-06-27,0.5100612446544122,0.5396052630865139,0.5356405081525754,0.5301944026477204,0.5003836734983341,0.4965469395807958,0.5084198670136435
2019-06-28,0.5396052630865139,0.5356405081525754,0.5301944026477204,0.5003836734983341,0.4965469395807958,0.5084198670136435,0.5263680773588207
2019-07-01,0.5356405081525754,0.5301944026477204,0.5003836734983341,0.4965469395807958,0.5084198670136435,0.5263680773588207,0.5504233155481317
2019-07-02,0.5301944026477204,0.5003836734983341,0.4965469395807958,0.5084198670136435,0.5263680773588207,0.5504233155481317,0.5596744100387209
2019-07-03,0.5003836734983341,0.4965469395807958,0.5084198670136435,0.5263680773588207,0.5504233155481317,0.5596744100387209,0.5839854302049869
2019-07-05,0.4965469395807958,0.5084198670136435,0.5263680773588207,0.5504233155481317,0.5596744100387209,0.5839854302049869,0.57821927162623
2019-07-08,0.5084198670136435,0.5263680773588207,0.5504233155481317,0.5596744100387209,0.5839854302049869,0.57821927162623,0.5628078069348899
2019-07-09,0.5263680773588207,0.5504233155481317,0.5596744100387209,0.5839854302049869,0.57821927162623,0.5628078069348899,0.5667298881966949
2019-07-10,0.5504233155481317,0.5596744100387209,0.5839854302049869,0.57821927162623,0.5628078069348899,0.5667298881966949,0.5810544729291557
2019-07-11,0.5596744100387209,0.5839854302049869,0.57821927162623,0.5628078069348899,0.5667298881966949,0.5810544729291557,0.5883443967609197
2019-07-12,0.5839854302049869,0.57821927162623,0.5628078069348899,0.5667298881966949,0.5810544729291557,0.5883443967609197,0.6031165365377944
2019-07-15,0.57821927162623,0.5628078069348899,0.5667298881966949,0.5810544729291557,0.5883443967609197,0.6031165365377944,0.6036814428483223
2019-07-16,0.5628078069348899,0.5667298881966949,0.5810544729291557,0.5883443967609197,0.6031165365377944,0.6036814428483223,0.5927462970448311
2019-07-17,0.5667298881966949,0.5810544729291557,0.5883443967609197,0.6031165365377944,0.6036814428483223,0.5927462970448311,0.5718351244361731
2019-07-18,0.5810544729291557,0.5883443967609197,0.6031165365377944,0.6036814428483223,0.5927462970448311,0.5718351244361731,0.5832287518928028
2019-07-19,0.5883443967609197,0.6031165365377944,0.6036814428483223,0.5927462970448311,0.5718351244361731,0.5832287518928028,0.563511402946302
2019-07-22,0.6031165365377944,0.6036814428483223,0.5927462970448311,0.5718351244361731,0.5832287518928028,0.563511402946302,0.5724853780909679
2019-07-23,0.6036814428483223,0.5927462970448311,0.5718351244361731,0.5832287518928028,0.563511402946302,0.5724853780909679,0.5942703223536834
2019-07-24,0.5927462970448311,0.5718351244361731,0.5832287518928028,0.563511402946302,0.5724853780909679,0.5942703223536834,0.6092875754230295
2019-07-25,0.5718351244361731,0.5832287518928028,0.563511402946302,0.5724853780909679,0.5942703223536834,0.6092875754230295,0.5923518253669916
2019-07-26,0.5832287518928028,0.563511402946302,0.5724853780909679,0.5942703223536834,0.6092875754230295,0.5923518253669916,0.6160021832498244
2019-07-29,0.563511402946302,0.5724853780909679,0.5942703223536834,0.6092875754230295,0.5923518253669916,0.6160021832498244,0.6107902633629139
2019-07-30,0.5724853780909679,0.5942703223536834,0.6092875754230295,0.5923518253669916,0.6160021832498244,0.6107902633629139,0.6024876191861652
2019-07-31,0.5942703223536834,0.6092875754230295,0.5923518253669916,0.6160021832498244,0.6107902633629139,0.6024876191861652,0.5675292401810126
2019-08-01,0.6092875754230295,0.5923518253669916,0.6160021832498244,0.6107902633629139,0.6024876191861652,0.5675292401810126,0.5389446008030806
2019-08-02,0.5923518253669916,0.6160021832498244,0.6107902633629139,0.6024876191861652,0.5675292401810126,0.5389446008030806,0.5160191752348254
2019-08-05,0.6160021832498244,0.6107902633629139,0.6024876191861652,0.5675292401810126,0.5389446008030806,0.5160191752348254,0.42296388335144314
2019-08-06,0.6107902633629139,0.6024876191861652,0.5675292401810126,0.5389446008030806,0.5160191752348254,0.42296388335144314,0.4624305872978967
2019-08-07,0.6024876191861652,0.5675292401810126,0.5389446008030806,0.5160191752348254,0.42296388335144314,0.4624305872978967,0.4647859685129136
2019-08-08,0.5675292401810126,0.5389446008030806,0.5160191752348254,0.42296388335144314,0.4624305872978967,0.4647859685129136,0.5224566647814997
2019-08-09,0.5389446008030806,0.5160191752348254,0.42296388335144314,0.4624305872978967,0.4647859685129136,0.5224566647814997,0.5017372631086955
2019-08-12,0.5160191752348254,0.42296388335144314,0.4624305872978967,0.4647859685129136,0.5224566647814997,0.5017372631086955,0.4634217102180681
2019-08-13,0.42296388335144314,0.4624305872978967,0.4647859685129136,0.5224566647814997,0.5017372631086955,0.4634217102180681,0.5099121463248892
2019-08-14,0.4624305872978967,0.4647859685129136,0.5224566647814997,0.5017372631086955,0.4634217102180681,0.5099121463248892,0.41855157550469557
2019-08-15,0.4647859685129136,0.5224566647814997,0.5017372631086955,0.4634217102180681,0.5099121463248892,0.41855157550469557,0.42601219402499313
2019-08-16,0.5224566647814997,0.5017372631086955,0.4634217102180681,0.5099121463248892,0.41855157550469557,0.42601219402499313,0.46979518978944346
2019-08-19,0.5017372631086955,0.4634217102180681,0.5099121463248892,0.41855157550469557,0.42601219402499313,0.46979518978944346,0.5070662763374796
2019-08-20,0.4634217102180681,0.5099121463248892,0.41855157550469557,0.42601219402499313,0.46979518978944346,0.5070662763374796,0.48240371822135275
2019-08-21,0.5099121463248892,0.41855157550469557,0.42601219402499313,0.46979518978944346,0.5070662763374796,0.48240371822135275,0.5078976343752492
2019-08-22,0.41855157550469557,0.42601219402499313,0.46979518978944346,0.5070662763374796,0.48240371822135275,0.5078976343752492,0.5063202667097794
2019-08-23,0.42601219402499313,0.46979518978944346,0.5070662763374796,0.48240371822135275,0.5078976343752492,0.5063202667097794,0.4254899603207962
2019-08-26,0.46979518978944346,0.5070662763374796,0.48240371822135275,0.5078976343752492,0.5063202667097794,0.4254899603207962,0.45881737031381886
2019-08-27,0.5070662763374796,0.48240371822135275,0.5078976343752492,0.5063202667097794,0.4254899603207962,0.45881737031381886,0.44899070082821785
2019-08-28,0.48240371822135275,0.5078976343752492,0.5063202667097794,0.4254899603207962,0.45881737031381886,0.44899070082821785,0.46900650542380734
2019-08-29,0.5078976343752492,0.5063202667097794,0.4254899603207962,0.45881737031381886,0.44899070082821785,0.46900650542380734,0.5080576603792989
2019-08-30,0.5063202667097794,0.4254899603207962,0.45881737031381886,0.44899070082821785,0.46900650542380734,0.5080576603792989,0.5100612446544122
2019-09-03,0.4254899603207962,0.45881737031381886,0.44899070082821785,0.46900650542380734,0.5080576603792989,0.5100612446544122,0.48854275211893833
2019-09-04,0.45881737031381886,0.44899070082821785,0.46900650542380734,0.5080576603792989,0.5100612446544122,0.48854275211893833,0.5221262030789591
2019-09-05,0.44899070082821785,0.46900650542380734,0.5080576603792989,0.5100612446544122,0.48854275211893833,0.5221262030789591,0.5628611492915072
2019-09-06,0.46900650542380734,0.5080576603792989,0.5100612446544122,0.48854275211893833,0.5221262030789591,0.5628611492915072,0.565749432895205
2019-09-09,0.5080576603792989,0.5100612446544122,0.48854275211893833,0.5221262030789591,0.5628611492915072,0.565749432895205,0.5654509772461164
2019-09-10,0.5100612446544122,0.48854275211893833,0.5221262030789591,0.5628611492915072,0.565749432895205,0.5654509772461164,0.5664741062197397
2019-09-11,0.48854275211893833,0.5221262030789591,0.5628611492915072,0.565749432895205,0.5654509772461164,0.5664741062197397,0.5894315367756444
2019-09-12,0.5221262030789591,0.5628611492915072,0.565749432895205,0.5654509772461164,0.5664741062197397,0.5894315367756444,0.5986402165841429
2019-09-13,0.5628611492915072,0.565749432895205,0.5654509772461164,0.5664741062197397,0.5894315367756444,0.5986402165841429,0.5963165803009302
2019-09-16,0.565749432895205,0.5654509772461164,0.5664741062197397,0.5894315367756444,0.5986402165841429,0.5963165803009302,0.5862661338260234
2019-09-17,0.5654509772461164,0.5664741062197397,0.5894315367756444,0.5986402165841429,0.5963165803009302,0.5862661338260234,0.5945154356461546
2019-09-18,0.5664741062197397,0.5894315367756444,0.5986402165841429,0.5963165803009302,0.5862661338260234,0.5945154356461546,0.5956132432795609
2019-09-19,0.5894315367756444,0.5986402165841429,0.5963165803009302,0.5862661338260234,0.5945154356461546,0.5956132432795609,0.5956772543206623
2019-09-20,0.5986402165841429,0.5963165803009302,0.5862661338260234,0.5945154356461546,0.5956132432795609,0.5956772543206623,0.579988670283399
2019-09-23,0.5963165803009302,0.5862661338260234,0.5945154356461546,0.5956132432795609,0.5956772543206623,0.579988670283399,0.5796795459498263
2019-09-24,0.5862661338260234,0.5945154356461546,0.5956132432795609,0.5956772543206623,0.579988670283399,0.5796795459498263,0.5528427088700525
2019-09-25,0.5945154356461546,0.5956132432795609,0.5956772543206623,0.579988670283399,0.5796795459498263,0.5528427088700525,0.57231494345828
2019-09-26,0.5956132432795609,0.5956772543206623,0.579988670283399,0.5796795459498263,0.5528427088700525,0.57231494345828,0.5645878742765432
2019-09-27,0.5956772543206623,0.579988670283399,0.5796795459498263,0.5528427088700525,0.57231494345828,0.5645878742765432,0.5477161352616062
2019-09-30,0.579988670283399,0.5796795459498263,0.5528427088700525,0.57231494345828,0.5645878742765432,0.5477161352616062,0.5636498325913408
2019-10-01,0.5796795459498263,0.5528427088700525,0.57231494345828,0.5645878742765432,0.5477161352616062,0.5636498325913408,0.5247587047057016
2019-10-02,0.5528427088700525,0.57231494345828,0.5645878742765432,0.5477161352616062,0.5636498325913408,0.5247587047057016,0.46865496747394664
2019-10-03,0.57231494345828,0.5645878742765432,0.5477161352616062,0.5636498325913408,0.5247587047057016,0.46865496747394664,0.49318950563947567
2019-10-04,0.5645878742765432,0.5477161352616062,0.5636498325913408,0.5247587047057016,0.46865496747394664,0.49318950563947567,0.537292554477828
2019-10-07,0.5477161352616062,0.5636498325913408,0.5247587047057016,0.46865496747394664,0.49318950563947567,0.537292554477828,0.5232026744091999
2019-10-08,0.5636498325913408,0.5247587047057016,0.46865496747394664,0.49318950563947567,0.537292554477828,0.5232026744091999,0.4744635407347942
2019-10-09,0.5247587047057016,0.46865496747394664,0.49318950563947567,0.537292554477828,0.5232026744091999,0.4744635407347942,0.5025366150930132
2019-10-10,0.46865496747394664,0.49318950563947567,0.537292554477828,0.5232026744091999,0.4744635407347942,0.5025366150930132,0.5224990783977878
2019-10-11,0.49318950563947567,0.537292554477828,0.5232026744091999,0.4744635407347942,0.5025366150930132,0.5224990783977878,0.5567541214473736
2019-10-14,0.537292554477828,0.5232026744091999,0.4744635407347942,0.5025366150930132,0.5224990783977878,0.5567541214473736,0.5523628887821436
2019-10-15,0.5232026744091999,0.4744635407347942,0.5025366150930132,0.5224990783977878,0.5567541214473736,0.5523628887821436,0.5838360728854212
2019-10-16,0.4744635407347942,0.5025366150930132,0.5224990783977878,0.5567541214473736,0.5523628887821436,0.5838360728854212,0.5774519246295619
2019-10-17,0.5025366150930132,0.5224990783977878,0.5567541214473736,0.5523628887821436,0.5838360728854212,0.5774519246295619,0.5862554651415395
2019-10-18,0.5224990783977878,0.5567541214473736,0.5523628887821436,0.5838360728854212,0.5774519246295619,0.5862554651415395,0.573732284053897
2019-10-21,0.5567541214473736,0.5523628887821436,0.5838360728854212,0.5774519246295619,0.5862554651415395,0.573732284053897,0.5956025756608794
2019-10-22,0.5523628887821436,0.5838360728854212,0.5774519246295619,0.5862554651415395,0.573732284053897,0.5956025756608794,0.5841665335221593
2019-10-23,0.5838360728854212,0.5774519246295619,0.5862554651415395,0.573732284053897,0.5956025756608794,0.5841665335221593,0.593257862064544
2019-10-24,0.5774519246295619,0.5862554651415395,0.573732284053897,0.5956025756608794,0.5841665335221593,0.593257862064544,0.5994075635808112
